2.574989102285940135e+00,-1.075023588102906213e+00,8.612528716289761244e-01
2.574989102285940135e+00,-1.075023588102906213e+00,8.477641210520030501e-01
2.574920169543735593e+00,-1.075119468082381458e+00,8.233903663484378743e-01
2.574729951258046157e+00,-1.075392569009647747e+00,7.989457982323762142e-01
2.574423108592072573e+00,-1.075843719872820570e+00,7.747808149922235099e-01
2.574008812191263651e+00,-1.076457674003238552e+00,7.515683546945010063e-01
2.573503188355977134e+00,-1.077202633400823562e+00,7.297190423377653001e-01
2.572927744891945867e+00,-1.078031412209177864e+00,7.092876892002809575e-01
2.572304901951374845e+00,-1.078893586801200399e+00,6.902674062545555156e-01
2.571654374979540414e+00,-1.079747391957578184e+00,6.725931597682193175e-01
2.570989904946184179e+00,-1.080570708257831969e+00,6.561789544347714775e-01
2.570317261801474906e+00,-1.081368437327010268e+00,6.409396871605639312e-01
2.569633981785355736e+00,-1.082172960773726933e+00,6.267968107738829397e-01
2.568930925929074682e+00,-1.083037060880585489e+00,6.136807736650680134e-01
2.568195362511171531e+00,-1.084020230221085734e+00,6.015306403810660729e-01
2.567414910545645412e+00,-1.085171330911968379e+00,5.902928890326514244e-01
2.566581459058216552e+00,-1.086512090638142691e+00,5.799202515189588736e-01
2.565694147207045805e+00,-1.088026251852992399e+00,5.703706599401885402e-01
2.564760673882581443e+00,-1.089658291843392357e+00,5.616062107904594702e-01
2.563796571083293507e+00,-1.091323370058621789e+00,5.535921369117942081e-01
2.562822542054442376e+00,-1.092927131749871661e+00,5.462959775106959182e-01
2.561860422521007763e+00,-1.094391064846850004e+00,5.396871679509581687e-01
2.560928663667180860e+00,-1.095676977001169394e+00,5.337370251206035032e-01
2.560038380376116418e+00,-1.096803426294580941e+00,5.284187823571790954e-01
2.559190916844440000e+00,-1.097848183722808013e+00,5.237072824266700843e-01
2.558377559917456523e+00,-1.098934146334709094e+00,5.195783090721336483e-01
2.557581544952875152e+00,-1.100200615974833429e+00,5.160080211914145343e-01
2.556781967147683687e+00,-1.101765749400423378e+00,5.129730357465884794e-01
2.555958761104232924e+00,-1.103693260332894388e+00,5.104511162330757079e-01
2.555097632651754491e+00,-1.105975989461608799e+00,5.084217528047234591e-01
2.554193788711113910e+00,-1.108531760868737504e+00,5.068661108973124829e-01
2.553253555212428250e+00,-1.111214160246151605e+00,5.057662041033240685e-01
2.552293434966971919e+00,-1.113844823227068792e+00,5.051038207972053939e-01
2.551336751384754020e+00,-1.116259982173447796e+00,5.048602304273643870e-01
2.550408567062582676e+00,-1.118349877405496740e+00,5.050169208366037665e-01
2.549529991480404600e+00,-1.120075655544302107e+00,5.055565098984191597e-01
2.548713179678758767e+00,-1.121471980617215092e+00,5.064631393664142944e-01
2.547958224050950182e+00,-1.122647532084461108e+00,5.077221902782473872e-01
2.547252719925960474e+00,-1.123770888348115671e+00,5.093192750807500335e-01
2.546574188041205389e+00,-1.125033949344077300e+00,5.112392391083815379e-01
2.545894874709325961e+00,-1.126603337259731719e+00,5.134662241689416096e-01
2.545187916432982256e+00,-1.128584594763205384e+00,5.159847205611669541e-01
2.544433493216665898e+00,-1.131011080085550846e+00,5.187805316931651811e-01
2.543623543353934036e+00,-1.133843112895757788e+00,5.218411298560595712e-01
