-0.000000,-0.000000,10.000000,6.032520,6.648374,-1.996951,-1.039295,-1.661924,2.022358,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.050813,0.101626,-0.190549
0.060273,0.066401,9.980132,6.022127,6.631755,-1.976728,-1.039295,-1.661924,2.022358,0.000003,0.000005,-0.000010,0.000508,0.001016,-0.001905,0.050813,0.101626,-0.190549
0.120443,0.132635,9.960465,6.011734,6.615136,-1.956504,-1.039295,-1.661924,2.022357,0.000010,0.000020,-0.000038,0.001016,0.002033,-0.003811,0.050813,0.101626,-0.190549
0.180508,0.198703,9.941002,6.001341,6.598516,-1.936280,-1.039295,-1.661924,2.022357,0.000023,0.000046,-0.000086,0.001524,0.003049,-0.005716,0.050813,0.101626,-0.190549
0.240469,0.264605,9.921740,5.990949,6.581897,-1.916057,-1.039295,-1.661923,2.022356,0.000041,0.000081,-0.000152,0.002033,0.004065,-0.007622,0.050813,0.101626,-0.190549
0.300327,0.330341,9.902680,5.980556,6.565278,-1.895833,-1.039294,-1.661922,2.022354,0.000064,0.000127,-0.000238,0.002541,0.005081,-0.009527,0.050813,0.101626,-0.190549
0.360080,0.395911,9.883823,5.970163,6.548659,-1.875610,-1.039294,-1.661920,2.022351,0.000091,0.000183,-0.000343,0.003049,0.006098,-0.011433,0.050813,0.101626,-0.190549
0.419730,0.461314,9.865168,5.959770,6.532039,-1.855386,-1.039292,-1.661918,2.022347,0.000124,0.000249,-0.000467,0.003557,0.007114,-0.013338,0.050813,0.101626,-0.190549
0.479276,0.526552,9.846715,5.949377,6.515420,-1.835163,-1.039291,-1.661915,2.022341,0.000163,0.000325,-0.000610,0.004065,0.008130,-0.015244,0.050813,0.101626,-0.190549
0.538718,0.591623,9.828465,5.938984,6.498801,-1.814940,-1.039289,-1.661912,2.022335,0.000206,0.000412,-0.000772,0.004573,0.009146,-0.017149,0.050813,0.101626,-0.190549
0.598056,0.656528,9.810417,5.928591,6.482182,-1.794716,-1.039287,-1.661907,2.022326,0.000254,0.000508,-0.000953,0.005081,0.010163,-0.019055,0.050813,0.101626,-0.190549
0.657290,0.721267,9.792571,5.918198,6.465563,-1.774493,-1.039284,-1.661902,2.022315,0.000307,0.000615,-0.001153,0.005589,0.011179,-0.020960,0.050813,0.101626,-0.190549
0.716420,0.785839,9.774927,5.907805,6.448944,-1.754270,-1.039281,-1.661895,2.022303,0.000366,0.000732,-0.001372,0.006098,0.012195,-0.022866,0.050813,0.101626,-0.190549
0.775446,0.850245,9.757485,5.897413,6.432325,-1.734047,-1.039277,-1.661887,2.022288,0.000429,0.000859,-0.001610,0.006606,0.013211,-0.024771,0.050813,0.101626,-0.190549
0.834368,0.914486,9.740246,5.887020,6.415706,-1.713824,-1.039272,-1.661878,2.022271,0.000498,0.000996,-0.001867,0.007114,0.014228,-0.026677,0.050813,0.101626,-0.190549
0.893186,0.978560,9.723209,5.876627,6.399088,-1.693602,-1.039267,-1.661867,2.022251,0.000572,0.001143,-0.002144,0.007622,0.015244,-0.028582,0.050813,0.101626,-0.190549
0.951900,1.042467,9.706374,5.866234,6.382469,-1.673379,-1.039261,-1.661855,2.022228,0.000650,0.001301,-0.002439,0.008130,0.016260,-0.030488,0.050813,0.101626,-0.190549
1.010511,1.106209,9.689741,5.855842,6.365850,-1.653157,-1.039254,-1.661841,2.022202,0.000734,0.001468,-0.002753,0.008638,0.017276,-0.032393,0.050813,0.101626,-0.190549
1.069017,1.169784,9.673311,5.845449,6.349232,-1.632935,-1.039246,-1.661825,2.022173,0.000823,0.001646,-0.003087,0.009146,0.018293,-0.034299,0.050813,0.101626,-0.190549
1.127420,1.233194,9.657082,5.835057,6.332614,-1.612714,-1.039237,-1.661808,2.022140,0.000917,0.001834,-0.003439,0.009654,0.019309,-0.036204,0.050813,0.101626,-0.190549
1.185718,1.296437,9.641056,5.824665,6.315996,-1.592492,-1.039228,-1.661789,2.022104,0.001016,0.002033,-0.003811,0.010163,0.020325,-0.038110,0.050813,0.101626,-0.190549
1.243913,1.359513,9.625233,5.814272,6.299378,-1.572272,-1.039217,-1.661767,2.022064,0.001120,0.002241,-0.004202,0.010671,0.021341,-0.040015,0.050813,0.101626,-0.190549
1.302004,1.422424,9.609611,5.803880,6.282761,-1.552051,-1.039205,-1.661744,2.022020,0.001230,0.002459,-0.004611,0.011179,0.022358,-0.041921,0.050813,0.101626,-0.190549
1.359991,1.485169,9.594192,5.793488,6.266143,-1.531831,-1.039192,-1.661718,2.021971,0.001344,0.002688,-0.005040,0.011687,0.023374,-0.043826,0.050813,0.101626,-0.190549
1.417874,1.547747,9.578974,5.783096,6.249526,-1.511612,-1.039178,-1.661690,2.021919,0.001463,0.002927,-0.005488,0.012195,0.024390,-0.045732,0.050813,0.101626,-0.190549
1.475653,1.610159,9.563959,5.772705,6.232909,-1.491393,-1.039163,-1.661659,2.021862,0.001588,0.003176,-0.005955,0.012703,0.025407,-0.047637,0.050813,0.101626,-0.190549
1.533328,1.672405,9.549146,5.762313,6.216293,-1.471174,-1.039147,-1.661626,2.021800,0.001717,0.003435,-0.006441,0.013211,0.026423,-0.049543,0.050813,0.101626,-0.190549
1.590899,1.734485,9.534536,5.751922,6.199677,-1.450957,-1.039129,-1.661591,2.021733,0.001852,0.003704,-0.006946,0.013720,0.027439,-0.051448,0.050813,0.101626,-0.190549
1.648366,1.796399,9.520127,5.741531,6.183061,-1.430740,-1.039109,-1.661552,2.021661,0.001992,0.003984,-0.007470,0.014228,0.028455,-0.053354,0.050813,0.101626,-0.190549
1.705729,1.858146,9.505921,5.731140,6.166446,-1.410524,-1.039089,-1.661511,2.021583,0.002137,0.004273,-0.008013,0.014736,0.029472,-0.055259,0.050813,0.101626,-0.190549
1.762989,1.919728,9.491917,5.720749,6.149831,-1.390308,-1.039067,-1.661467,2.021500,0.002287,0.004573,-0.008575,0.015244,0.030488,-0.057165,0.050813,0.101626,-0.190549
1.820144,1.981143,9.478115,5.710358,6.133217,-1.370094,-1.039043,-1.661420,2.021412,0.002442,0.004883,-0.009156,0.015752,0.031504,-0.059070,0.050813,0.101626,-0.190549
1.877196,2.042392,9.464515,5.699968,6.116603,-1.349880,-1.039018,-1.661369,2.021317,0.002602,0.005203,-0.009756,0.016260,0.032520,-0.060976,0.050813,0.101626,-0.190549
1.934144,2.103475,9.451117,5.689578,6.099989,-1.329667,-1.038991,-1.661315,2.021216,0.002767,0.005534,-0.010375,0.016768,0.033537,-0.062881,0.050813,0.101626,-0.190549
1.990988,2.164392,9.437922,5.679188,6.083376,-1.309456,-1.038963,-1.661258,2.021110,0.002937,0.005874,-0.011014,0.017276,0.034553,-0.064787,0.050813,0.101626,-0.190549
2.047727,2.225142,9.424928,5.668799,6.066764,-1.289245,-1.038932,-1.661198,2.020996,0.003112,0.006225,-0.011671,0.017785,0.035569,-0.066692,0.050813,0.101626,-0.190549
2.104364,2.285727,9.412137,5.658410,6.050152,-1.269036,-1.038900,-1.661134,2.020876,0.003293,0.006585,-0.012348,0.018293,0.036585,-0.068598,0.050813,0.101626,-0.190549
2.160896,2.346146,9.399547,5.648021,6.033541,-1.248828,-1.038866,-1.661066,2.020749,0.003478,0.006956,-0.013043,0.018801,0.037602,-0.070503,0.050813,0.101626,-0.190549
2.217324,2.406398,9.387160,5.637632,6.016931,-1.228621,-1.038831,-1.660995,2.020615,0.003669,0.007337,-0.013758,0.019309,0.038618,-0.072409,0.050813,0.101626,-0.190549
2.273648,2.466484,9.374975,5.627244,6.000322,-1.208415,-1.038793,-1.660919,2.020474,0.003864,0.007729,-0.014491,0.019817,0.039634,-0.074314,0.050813,0.101626,-0.190549
