-0.000000,-0.000000,10.000000,3.664410,3.932798,-4.578353,-0.725438,-0.822911,1.934961,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.028644,0.023900,-0.049737
0.036608,0.039287,9.954313,3.657155,3.924569,-4.559004,-0.725438,-0.822911,1.934961,0.000001,0.000001,-0.000002,0.000286,0.000239,-0.000497,0.028644,0.023900,-0.049737
0.073143,0.078491,9.908820,3.649901,3.916340,-4.539654,-0.725438,-0.822911,1.934961,0.000006,0.000005,-0.000010,0.000573,0.000478,-0.000995,0.028644,0.023900,-0.049737
0.109606,0.117614,9.863520,3.642647,3.908111,-4.520305,-0.725438,-0.822911,1.934961,0.000013,0.000011,-0.000022,0.000859,0.000717,-0.001492,0.028644,0.023900,-0.049737
0.145996,0.156654,9.818414,3.635392,3.899882,-4.500955,-0.725438,-0.822911,1.934960,0.000023,0.000019,-0.000040,0.001146,0.000956,-0.001989,0.028644,0.023900,-0.049737
0.182314,0.195611,9.773501,3.628138,3.891653,-4.481605,-0.725437,-0.822911,1.934960,0.000036,0.000030,-0.000062,0.001432,0.001195,-0.002487,0.028644,0.023900,-0.049737
0.218559,0.234487,9.728782,3.620884,3.883424,-4.462256,-0.725437,-0.822911,1.934959,0.000052,0.000043,-0.000090,0.001719,0.001434,-0.002984,0.028644,0.023900,-0.049737
0.254731,0.273280,9.684256,3.613629,3.875195,-4.442906,-0.725436,-0.822910,1.934958,0.000070,0.000059,-0.000122,0.002005,0.001673,-0.003482,0.028644,0.023900,-0.049737
0.290831,0.311991,9.639924,3.606375,3.866966,-4.423557,-0.725436,-0.822909,1.934957,0.000092,0.000076,-0.000159,0.002291,0.001912,-0.003979,0.028644,0.023900,-0.049737
0.326859,0.350619,9.595785,3.599121,3.858736,-4.404207,-0.725435,-0.822908,1.934955,0.000116,0.000097,-0.000201,0.002578,0.002151,-0.004476,0.028644,0.023900,-0.049737
0.362814,0.389165,9.551839,3.591866,3.850507,-4.384857,-0.725433,-0.822907,1.934952,0.000143,0.000120,-0.000249,0.002864,0.002390,-0.004974,0.028644,0.023900,-0.049737
0.398696,0.427629,9.508088,3.584612,3.842278,-4.365508,-0.725432,-0.822906,1.934950,0.000173,0.000145,-0.000301,0.003151,0.002629,-0.005471,0.028644,0.023900,-0.049737
0.434506,0.466011,9.464529,3.577358,3.834049,-4.346158,-0.725430,-0.822904,1.934946,0.000206,0.000172,-0.000358,0.003437,0.002868,-0.005968,0.028644,0.023900,-0.049737
0.470243,0.504310,9.421164,3.570103,3.825820,-4.326809,-0.725428,-0.822903,1.934943,0.000242,0.000202,-0.000420,0.003724,0.003107,-0.006466,0.028644,0.023900,-0.049737
0.505908,0.542527,9.377993,3.562849,3.817591,-4.307460,-0.725425,-0.822900,1.934938,0.000281,0.000234,-0.000487,0.004010,0.003346,-0.006963,0.028644,0.023900,-0.049737
