1.379256666909470068e-03,1.065387531665005529e-03,-3.523467124939068141e-05,5.528591391351230122e+00
-1.338883512791054541e-03,-2.929406817912661928e-03,-4.621514254246791549e-04,5.594669224453654444e+00
-8.380038074262931985e-03,-6.747584746899786858e-03,4.520654859819742838e-06,5.553205163879789019e+00
-8.391556101354674321e-03,-6.753029188909099104e-03,4.520672557075208113e-06,5.553205163879789019e+00
-8.403041223896687631e-03,-6.758528017334348124e-03,4.520690287859777192e-06,5.553205163879789019e+00
-8.414523728230594024e-03,-6.764084990668505631e-03,4.520708089299086264e-06,5.553205163879789019e+00
-8.426030172766463613e-03,-6.769706435098694387e-03,4.520725996866462656e-06,5.553205163879789019e+00
-8.437585178393578605e-03,-6.775396677500843123e-03,4.520744042243842222e-06,5.553205163879789019e+00
-8.449213352596610452e-03,-6.781162623614825878e-03,4.520762259592075586e-06,5.553205163879789019e+00
-8.460935148313074652e-03,-6.787009801328541814e-03,4.520780677342278477e-06,5.553205163879789019e+00
1.262551038867149294e-03,1.010168911642058374e-03,-3.523444781217696333e-05,5.447152272645299220e+00
1.250314539464314131e-03,1.004158525874035727e-03,-3.523442516681751232e-05,5.528591391351230122e+00
1.237896353746965579e-03,9.980331723760903478e-04,-3.523440236355437579e-05,6.110306594469601116e+00
2.317640172395731956e-03,6.598701044981580745e-04,-3.492118502039938377e-04,6.960447077075981426e+00
4.409578969521154592e-04,1.147408609986554177e-04,-1.328197045055068328e-04,6.901946709571017635e+00
-8.450603386857789834e-04,-5.313663843390972448e-04,-7.342384769723887903e-05,6.718451258066485465e+00
-2.274783863870980232e-03,-1.166427228813302118e-03,-1.081992912560577361e-04,6.401213908407616060e+00
-3.840890534178623660e-03,-1.570408377059046663e-03,-5.468915538752459530e-05,6.079823038099089416e+00
-4.114351130125415250e-03,-1.610571753059017366e-03,-3.791326622168728782e-05,5.875109493641054392e+00
-3.328959041227068458e-03,-1.246976400699819796e-03,-2.410032864998003273e-05,5.757391996285749158e+00
-1.369007869594260525e-03,-5.605353414987073769e-04,-1.712792719098546492e-05,5.695109072117849003e+00
1.342709382038938986e-03,2.823910066661903867e-04,-1.774687673397173701e-05,5.662309320851263372e+00
4.034062028349037245e-03,1.083748399075941827e-03,-1.757019355383554268e-05,5.643612043082010921e+00
5.960907127767780395e-03,1.649502450624922316e-03,-1.660472677164233753e-05,5.631660003807898107e+00
6.424764761989226400e-03,1.835950118572693369e-03,-1.578941139290981058e-05,5.622928749557033257e+00
5.084590255968922216e-03,1.584364222395829832e-03,-1.527837525581596191e-05,5.615805498008625385e+00
2.092868604068567201e-03,9.379289612824823078e-04,-1.396297432549564971e-05,5.609560873692889693e+00
-1.926266421350054069e-03,3.429593168930548139e-05,-1.052139699201913433e-05,5.603852675526771243e+00
-5.988660940956845244e-03,-9.247381211798879914e-04,-5.109848092636492896e-06,5.598511436168981170e+00
-7.458005598257256424e-03,-1.448254519313456334e-03,-3.900256881315285278e-07,5.593621264059284393e+00
-6.905107914917805317e-03,-1.636006073685512298e-03,1.724327346782890362e-06,5.588919634562533822e+00
-4.780281291847029122e-03,-1.542984142540030192e-03,3.609951876620846012e-06,5.584283962561465309e+00
-7.078535859192935931e-04,-1.044428119980703347e-03,5.530502153393292967e-06,5.579819192800050232e+00
3.995304125998249030e-03,-3.090361004092346381e-04,9.337271261445550540e-06,5.575504828135264823e+00
8.237453382224394979e-03,5.184752814485332198e-04,1.479055226045239473e-05,5.571328998417498291e+00
1.000000000000000021e-02,1.254875809516082337e-03,1.990611439387850011e-05,5.567283044858680974e+00
1.000000000000000021e-02,1.717550375747842325e-03,2.250944120882127932e-05,5.563361578273492647e+00
7.118489070818883289e-03,1.792069028850740023e-03,2.248104688733458471e-05,5.559561669587761656e+00
1.601260682943211281e-03,1.447829953729217215e-03,2.225756721758886421e-05,5.555877152335349400e+00
-4.968295061388028518e-03,7.509147340078653260e-04,2.458714302106771661e-05,5.552296353872773871e+00
-1.000000000000000021e-02,-1.507396792451356365e-04,3.022825607137871046e-05,5.548805895020293200e+00
-1.000000000000000021e-02,-1.057444336573155246e-03,3.677491165285177164e-05,5.545397649146209140e+00
-1.000000000000000021e-02,-1.756763607033106668e-03,4.052805373857718907e-05,5.542072796992112416e+00
-1.000000000000000021e-02,-2.076205455704830446e-03,4.022403875210119138e-05,5.538837851060748108e+00
-5.607482908910609541e-03,-1.930100712162209761e-03,3.872893445129891118e-05,5.535695373289073018e+00
5.913354571416592868e-04,-1.337998326981922406e-03,3.934406349839790674e-05,5.532639633316419392e+00
7.433559862423899829e-03,-4.217130209393818939e-04,4.411917939049599726e-05,5.529660165173434727e+00
1.000000000000000021e-02,6.211853958153584722e-04,5.223798988784943907e-05,5.526747428171325360e+00
1.000000000000000021e-02,1.556064898933839273e-03,5.936254855007102005e-05,5.523898773069586099e+00
1.000000000000000021e-02,2.160139232778919127e-03,6.140344071434016579e-05,5.521120165191572227e+00
1.000000000000000021e-02,2.282077671498065462e-03,5.894154687623328042e-05,5.518419724902894785e+00
4.521795870428191658e-03,1.880578424536634300e-03,5.588543984938073146e-05,5.515799224879659235e+00
-1.733018995150297685e-03,1.032621551846752382e-03,5.588168327946654472e-05,5.513252532272608697e+00
-8.658102499519985257e-03,-8.194072180438858948e-05,6.056507159312255075e-05,5.510769705088802262e+00
-1.000000000000000021e-02,-1.219229032102567625e-03,6.803652291946399333e-05,5.508342069284895892e+00
-1.000000000000000021e-02,-2.118196739796573101e-03,7.332946380520220006e-05,5.505967765550360937e+00
-1.000000000000000021e-02,-2.559402670348764463e-03,7.308273522423239601e-05,5.503652703396013202e+00
-9.245133970839966575e-03,-2.427614264943657105e-03,6.972183809783863895e-05,5.501403940875873033e+00
-3.419593276846319592e-03,-1.738966558434635332e-03,6.758826963143117295e-05,5.499222544960157499e+00
1.000000000000000021e-02,2.913555502027825959e-03,8.379949197061484245e-05,5.489144491808175985e+00
-1.000000000000000021e-02,-2.477538490542548037e-03,8.827419146258224097e-05,5.480433705971941016e+00
6.176878329069000577e-03,5.687812837919494413e-04,7.961227820453294741e-05,5.472908452780288258e+00
5.238241122150853919e-03,1.979385899670559577e-03,7.042618949891535872e-05,5.466401215223426036e+00
-1.000000000000000021e-02,-3.689322193350442949e-03,8.194026108992655266e-05,5.461913111090389350e+00
2.129495993360281097e-03,4.269285418568634447e-04,6.027745830884005603e-05,5.457949488187235687e+00
8.834434465720880647e-03,2.606992540072821784e-03,4.816995925222913470e-05,5.453690248642513616e+00
-1.000000000000000021e-02,-4.360127623836162515e-03,5.538271176915783339e-05,5.450828182451542325e+00
-7.320106516147516056e-03,-2.025260864583591867e-03,2.633642474476966319e-05,5.448914073233217081e+00
1.000000000000000021e-02,5.031464034952367638e-03,3.817690111285911009e-05,5.446718219912647818e+00
-1.135632684997663625e-04,-1.269522945145384624e-03,1.277902871113640706e-07,5.444868255063576079e+00
