2.480000,-1.080000,1.000000
2.479967,-1.080026,1.000000
2.479742,-1.080201,1.000000
2.479144,-1.080663,1.000000
2.478003,-1.081542,1.000000
2.476161,-1.082951,1.000000
2.473470,-1.084996,1.000000
2.469796,-1.087773,1.000000
2.465012,-1.091365,1.000000
2.459004,-1.095846,1.000000
2.451666,-1.101283,1.000000
2.442903,-1.107729,1.000000
2.432629,-1.115233,1.000000
2.420767,-1.123832,1.000000
2.407250,-1.133555,1.000000
2.392020,-1.144424,1.000000
2.375024,-1.156453,1.000000
2.356221,-1.169648,1.000000
2.335576,-1.184009,1.000000
2.313062,-1.199529,1.000000
2.288658,-1.216192,1.000000
2.262353,-1.233979,1.000000
2.234140,-1.252865,1.000000
2.204018,-1.272817,1.000000
2.171996,-1.293798,1.000000
2.138084,-1.315768,1.000000
2.102301,-1.338679,1.000000
2.064670,-1.362481,1.000000
2.025219,-1.387119,1.000000
1.983982,-1.412535,1.000000
1.940997,-1.438667,1.000000
1.896304,-1.465450,1.000000
1.849950,-1.492817,1.000000
1.801984,-1.520699,1.000000
1.752459,-1.549021,1.000000
1.701431,-1.577712,1.000000
1.648958,-1.606695,1.000000
1.595103,-1.635894,1.000000
1.539929,-1.665231,1.000000
1.483501,-1.694629,1.000000
1.425886,-1.724008,1.000000
1.367155,-1.753290,1.000000
1.307375,-1.782399,1.000000
1.246620,-1.811255,1.000000
1.184959,-1.839784,1.000000
1.122465,-1.867910,1.000000
1.059209,-1.895559,1.000000
0.995264,-1.922661,1.000000
0.930701,-1.949146,1.000000
0.865590,-1.974947,1.000000
0.800000,-2.000000,1.000000
0.734000,-2.024245,1.000000
0.667656,-2.047625,1.000000
0.601033,-2.070085,1.000000
0.534194,-2.091575,1.000000
0.467202,-2.112049,1.000000
0.400117,-2.131460,1.000000
0.332997,-2.149770,1.000000
0.265900,-2.166940,1.000000
0.198881,-2.182935,1.000000
0.131994,-2.197725,1.000000
0.065294,-2.211279,1.000000
-0.001170,-2.223572,1.000000
-0.067347,-2.234581,1.000000
-0.133190,-2.244285,1.000000
-0.198650,-2.252667,1.000000
-0.263682,-2.259712,1.000000
-0.328243,-2.265408,1.000000
-0.392288,-2.269743,1.000000
-0.455778,-2.272711,1.000000
-0.518672,-2.274306,1.000000
-0.580930,-2.274525,1.000000
-0.642516,-2.273368,1.000000
-0.703394,-2.270837,1.000000
-0.763529,-2.266934,1.000000
-0.822886,-2.261666,1.000000
-0.881435,-2.255040,1.000000
-0.939144,-2.247066,1.000000
-0.995983,-2.237756,1.000000
-1.051924,-2.227123,1.000000
-1.106940,-2.215182,1.000000
-1.161005,-2.201951,1.000000
-1.214093,-2.187446,1.000000
-1.266181,-2.171690,1.000000
-1.317247,-2.154702,1.000000
-1.367269,-2.136507,1.000000
-1.416228,-2.117128,1.000000
-1.464103,-2.096592,1.000000
-1.510878,-2.074926,1.000000
-1.556535,-2.052158,1.000000
-1.601058,-2.028316,1.000000
-1.644434,-2.003433,1.000000
-1.686647,-1.977539,1.000000
-1.727686,-1.950667,1.000000
-1.767540,-1.922851,1.000000
-1.806197,-1.894124,1.000000
-1.843649,-1.864522,1.000000
-1.879886,-1.834080,1.000000
-1.914901,-1.802836,1.000000
-1.948688,-1.770826,1.000000
-1.981241,-1.738087,1.000000
-2.012556,-1.704658,1.000000
-2.042628,-1.670578,1.000000
-2.071455,-1.635885,1.000000
-2.099036,-1.600618,1.000000
-2.125368,-1.564817,1.000000
-2.150452,-1.528521,1.000000
-2.174289,-1.491771,1.000000
-2.196880,-1.454606,1.000000
-2.218228,-1.417065,1.000000
-2.238336,-1.379188,1.000000
-2.257208,-1.341016,1.000000
-2.274848,-1.302587,1.000000
-2.291263,-1.263940,1.000000
-2.306459,-1.225114,1.000000
-2.320443,-1.186148,1.000000
-2.333223,-1.147080,1.000000
-2.344807,-1.107947,1.000000
-2.355205,-1.068786,1.000000
-2.364427,-1.029634,1.000000
-2.372484,-0.990526,1.000000
-2.379387,-0.951497,1.000000
-2.385148,-0.912581,1.000000
-2.389779,-0.873811,1.000000
-2.393295,-0.835221,1.000000
-2.395709,-0.796840,1.000000
-2.397036,-0.758701,1.000000
-2.397291,-0.720830,1.000000
-2.396490,-0.683258,1.000000
-2.394648,-0.646010,1.000000
-2.391784,-0.609112,1.000000
-2.387914,-0.572589,1.000000
-2.383056,-0.536462,1.000000
-2.377229,-0.500754,1.000000
-2.370452,-0.465485,1.000000
-2.362743,-0.430671,1.000000
-2.354125,-0.396330,1.000000
-2.344615,-0.362477,1.000000
-2.334236,-0.329125,1.000000
-2.323009,-0.296284,1.000000
-2.310955,-0.263965,1.000000
-2.298096,-0.232174,1.000000
-2.284456,-0.200917,1.000000
-2.270056,-0.170197,1.000000
-2.254921,-0.140015,1.000000
-2.239073,-0.110370,1.000000
-2.222537,-0.081259,1.000000
-2.205337,-0.052675,1.000000
-2.187498,-0.024612,1.000000
-2.169043,0.002942,1.000000
-2.150000,0.030000,1.000000
-2.130393,0.056577,1.000000
-2.110247,0.082692,1.000000
-2.089589,0.108365,1.000000
-2.068445,0.133618,1.000000
