2.574989102285940135e+00,-1.075023588102906213e+00,8.612528716289761244e-01
2.574989102285940135e+00,-1.075023588102906213e+00,8.477641210520030501e-01
2.574928647494061362e+00,-1.075131750291553834e+00,8.240381240444074606e-01
2.574614361018396913e+00,-1.075357715890217003e+00,8.028155362773981008e-01
2.573665067864275180e+00,-1.075473074093716619e+00,7.864570661924692452e-01
2.571646962829779781e+00,-1.075185671785400032e+00,7.757296247026439495e-01
2.568238374512926026e+00,-1.074268600448573752e+00,7.701090635260382511e-01
2.563263430530180020e+00,-1.072601411991197740e+00,7.687542740679746966e-01
2.556674861746542238e+00,-1.070161624662388400e+00,7.707727927247949307e-01
2.548514262804248531e+00,-1.066993048585613835e+00,7.753617251528366339e-01
2.538875728707154611e+00,-1.063174234395301898e+00,7.818442250203432309e-01
2.527878555139032812e+00,-1.058794512858383552e+00,7.896700215871987893e-01
2.515649473943025072e+00,-1.053939268204177493e+00,7.984008014729504499e-01
2.502312265805264335e+00,-1.048682772705123334e+00,8.076922237795782777e-01
2.487982440960786246e+00,-1.043086181776525123e+00,8.172767936088364271e-01
2.472765090030371482e+00,-1.037198484798325548e+00,8.269490425336381012e-01
2.456754558112607789e+00,-1.031058780643824946e+00,8.365531980506905052e-01
2.440035060508014109e+00,-1.024698838183491389e+00,8.459731026469563542e-01
2.422681702397402770e+00,-1.018145381625751522e+00,8.551240356413215560e-01
2.404761597423795472e+00,-1.011421872988344628e+00,8.639461037343973970e-01
2.386334927930113814e+00,-1.004549764939410172e+00,8.723989122564571597e-01
2.367455878137845637e+00,-9.975492991502887818e-01,8.804572785367026366e-01
2.348173421268205274e+00,-9.904399618264065897e-01,8.881077922568210159e-01
2.328531967188520291e+00,-9.832407068567411423e-01,8.953460635611749652e-01
2.308571888486792734e+00,-9.759700378232016860e-01,9.021745288723748146e-01
2.288329946246126401e+00,-9.686460155050422571e-01,9.086007080752622755e-01
2.267839636067297882e+00,-9.612862344658081870e-01,9.146358261228263453e-01
2.247131472330203827e+00,-9.539077939174877008e-01,9.202937280661129815e-01
2.226233225547257000e+00,-9.465272750282360814e-01,9.255900296704980823e-01
2.205170124590664749e+00,-9.391607286122963805e-01,9.305414566416267963e-01
2.183965032864767508e+00,-9.318236726263890990e-01,9.351653344262580436e-01
2.162638605242129142e+00,-9.245310969373216059e-01,9.394791978864320825e-01
2.141209430784560830e+00,-9.172974724231999222e-01,9.435004961321430406e-01
2.119694164877623077e+00,-9.101367618753064548e-01,9.472463726638062909e-01
2.098107653353098900e+00,-9.030624308778361087e-01,9.507335049158009976e-01
2.076463050391579301e+00,-8.960874575636564865e-01,9.539779904725094184e-01
2.054771931426672360e+00,-8.892243407330300276e-01,9.569952697889666515e-01
2.033044401862999173e+00,-8.824851062342522479e-01,9.598000773065038516e-01
2.011289202131350429e+00,-8.758813117515187319e-01,9.624064145059909592e-01
1.989513809404331424e+00,-8.694240502620397271e-01,9.648275397662903208e-01
1.464772976537475957e+00,-1.214399033172891107e+00,9.959871348049921247e-01
1.467052387625866761e+00,-1.215400800857807884e+00,9.959871360615100144e-01
1.469321723730535378e+00,-1.216397781546794565e+00,9.959871373414992402e-01
1.471581148835068076e+00,-1.217389904755707519e+00,9.959871370793245138e-01
